종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"061250","화일약품","KOSDAQ","제약","1263","-19","-1.48","104670686739"
"097870","효성오앤비","KOSDAQ","화학","7150","230","3.32","60703500000"
"290270","휴네시온","KOSDAQ","IT 서비스","3235","-5","-0.15","31080818920"
"353190","휴럼","KOSDAQ","음식료·담배","739","32","4.53","29100652380"
"192410","휴림네트웍스","KOSDAQ","전기·전자","1998","94","4.94","28442588940"
"090710","휴림로봇","KOSDAQ","기계·장비","1746","256","17.18","191402046090"
"078590","휴림에이텍","KOSDAQ","운송장비·부품","564","0","0.00","30574631196"
"205470","휴마시스","KOSDAQ","제약","1734","97","5.93","224336265606"
"115160","휴맥스","KOSDAQ","전기·전자","1239","-3","-0.24","54478983636"
"028080","휴맥스홀딩스","KOSDAQ","IT 서비스","2510","110","4.58","31569540060"
"175140","휴먼테크놀로지","KOSDAQ","전기·전자","4790","80","1.70","103058248680"
"200670","휴메딕스","KOSDAQ","제약","42550","300","0.71","477833521500"
"065510","휴비츠","KOSDAQ","의료·정밀기기","8100","-40","-0.49","98490905100"
"215090","휴센텍","KOSDAQ","의료·정밀기기","1505","0","0.00","149972154360"
"263920","휴엠앤씨","KOSDAQ","기타제조","965","2","0.21","47328554310"
"243070","휴온스","KOSDAQ","제약","27400","0","0.00","328242821000"
"084110","휴온스글로벌","KOSDAQ","제약","41700","-1550","-3.58","526316216400"
"145020","휴젤","KOSDAQ","제약","262500","-18000","-6.42","3308558662500"
"024060","흥구석유","KOSDAQ","유통","12790","300","2.40","191850000000"
"010240","흥국","KOSDAQ","기계·장비","5400","80","1.50","66542558400"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","1631","11","0.68","65464795837"
"037440","희림","KOSDAQ","일반서비스","5000","40","0.81","69612375000"
"238490","힘스","KOSDAQ","기계·장비","3540","85","2.46","40045315440"
